path,participant,type,jump_count,label
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-7.mp4,P35,dj-center,7,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-8.mp4,P35,dj-center,8,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-cmj-center/anon_P36-rsz-fps15-cmj-center-1.mp4,P36,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-cmj-center/anon_P36-rsz-fps15-cmj-center-2.mp4,P36,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-cmj-center/anon_P36-rsz-fps15-cmj-center-3.mp4,P36,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-cmj-center/anon_P36-rsz-fps15-cmj-center-4.mp4,P36,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-cmj-center/anon_P36-rsz-fps15-cmj-center-5.mp4,P36,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-dj-center/anon_P36-rsz-fps15-dj-center-1.mp4,P36,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-dj-center/anon_P36-rsz-fps15-dj-center-2.mp4,P36,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-dj-center/anon_P36-rsz-fps15-dj-center-3.mp4,P36,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-dj-center/anon_P36-rsz-fps15-dj-center-4.mp4,P36,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P36-rsz-fps15/anon_P36-rsz-fps15-dj-center/anon_P36-rsz-fps15-dj-center-5.mp4,P36,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-cmj-center/anon_P37-rsz-fps15-cmj-center-1.mp4,P37,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-cmj-center/anon_P37-rsz-fps15-cmj-center-2.mp4,P37,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-cmj-center/anon_P37-rsz-fps15-cmj-center-3.mp4,P37,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-cmj-center/anon_P37-rsz-fps15-cmj-center-4.mp4,P37,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-cmj-center/anon_P37-rsz-fps15-cmj-center-5.mp4,P37,cmj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-dj-center/anon_P37-rsz-fps15-dj-center-1.mp4,P37,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-dj-center/anon_P37-rsz-fps15-dj-center-2.mp4,P37,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-dj-center/anon_P37-rsz-fps15-dj-center-3.mp4,P37,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-dj-center/anon_P37-rsz-fps15-dj-center-4.mp4,P37,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P37-rsz-fps15/anon_P37-rsz-fps15-dj-center/anon_P37-rsz-fps15-dj-center-5.mp4,P37,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-cmj-center/anon_P38-rsz-fps15-cmj-center-1.mp4,P38,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-cmj-center/anon_P38-rsz-fps15-cmj-center-2.mp4,P38,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-cmj-center/anon_P38-rsz-fps15-cmj-center-3.mp4,P38,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-cmj-center/anon_P38-rsz-fps15-cmj-center-4.mp4,P38,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-cmj-center/anon_P38-rsz-fps15-cmj-center-5.mp4,P38,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-dj-center/anon_P38-rsz-fps15-dj-center-1.mp4,P38,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-dj-center/anon_P38-rsz-fps15-dj-center-2.mp4,P38,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P38-rsz-fps15/anon_P38-rsz-fps15-dj-center/anon_P38-rsz-fps15-dj-center-3.mp4,P38,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-cmj-center/anon_P39-rsz-fps15-cmj-center-1.mp4,P39,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-cmj-center/anon_P39-rsz-fps15-cmj-center-2.mp4,P39,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-cmj-center/anon_P39-rsz-fps15-cmj-center-3.mp4,P39,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-cmj-center/anon_P39-rsz-fps15-cmj-center-4.mp4,P39,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-cmj-center/anon_P39-rsz-fps15-cmj-center-5.mp4,P39,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-dj-center/anon_P39-rsz-fps15-dj-center-1.mp4,P39,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-dj-center/anon_P39-rsz-fps15-dj-center-2.mp4,P39,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-dj-center/anon_P39-rsz-fps15-dj-center-3.mp4,P39,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-dj-center/anon_P39-rsz-fps15-dj-center-4.mp4,P39,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P39-rsz-fps15/anon_P39-rsz-fps15-dj-center/anon_P39-rsz-fps15-dj-center-5.mp4,P39,dj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-cmj-center/anon_P40-rsz-fps15-cmj-center-1.mp4,P40,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-cmj-center/anon_P40-rsz-fps15-cmj-center-2.mp4,P40,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-cmj-center/anon_P40-rsz-fps15-cmj-center-3.mp4,P40,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-cmj-center/anon_P40-rsz-fps15-cmj-center-4.mp4,P40,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-cmj-center/anon_P40-rsz-fps15-cmj-center-5.mp4,P40,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-dj-center/anon_P40-rsz-fps15-dj-center-1.mp4,P40,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-dj-center/anon_P40-rsz-fps15-dj-center-2.mp4,P40,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-dj-center/anon_P40-rsz-fps15-dj-center-3.mp4,P40,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-dj-center/anon_P40-rsz-fps15-dj-center-4.mp4,P40,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P40-rsz-fps15/anon_P40-rsz-fps15-dj-center/anon_P40-rsz-fps15-dj-center-5.mp4,P40,dj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P41-rsz-fps15/anon_P41-rsz-fps15-cmj-center/anon_P41-rsz-fps15-cmj-center-1.mp4,P41,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P41-rsz-fps15/anon_P41-rsz-fps15-cmj-center/anon_P41-rsz-fps15-cmj-center-2.mp4,P41,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P41-rsz-fps15/anon_P41-rsz-fps15-cmj-center/anon_P41-rsz-fps15-cmj-center-3.mp4,P41,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P41-rsz-fps15/anon_P41-rsz-fps15-cmj-center/anon_P41-rsz-fps15-cmj-center-4.mp4,P41,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P41-rsz-fps15/anon_P41-rsz-fps15-cmj-center/anon_P41-rsz-fps15-cmj-center-5.mp4,P41,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P41-rsz-fps15/anon_P41-rsz-fps15-dj-center/anon_P41-rsz-fps15-dj-center-1.mp4,P41,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P41-rsz-fps15/anon_P41-rsz-fps15-dj-center/anon_P41-rsz-fps15-dj-center-2.mp4,P41,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-cmj-center/anon_P42-rsz-fps15-cmj-center-1.mp4,P42,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-cmj-center/anon_P42-rsz-fps15-cmj-center-2.mp4,P42,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-cmj-center/anon_P42-rsz-fps15-cmj-center-3.mp4,P42,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-cmj-center/anon_P42-rsz-fps15-cmj-center-4.mp4,P42,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-cmj-center/anon_P42-rsz-fps15-cmj-center-5.mp4,P42,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-dj-center/anon_P42-rsz-fps15-dj-center-1.mp4,P42,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-dj-center/anon_P42-rsz-fps15-dj-center-2.mp4,P42,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-dj-center/anon_P42-rsz-fps15-dj-center-3.mp4,P42,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-dj-center/anon_P42-rsz-fps15-dj-center-4.mp4,P42,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P42-rsz-fps15/anon_P42-rsz-fps15-dj-center/anon_P42-rsz-fps15-dj-center-5.mp4,P42,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-cmj-center/anon_P43-rsz-fps15-cmj-center-1.mp4,P43,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-cmj-center/anon_P43-rsz-fps15-cmj-center-2.mp4,P43,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-cmj-center/anon_P43-rsz-fps15-cmj-center-3.mp4,P43,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-cmj-center/anon_P43-rsz-fps15-cmj-center-4.mp4,P43,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-cmj-center/anon_P43-rsz-fps15-cmj-center-5.mp4,P43,cmj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-dj-center/anon_P43-rsz-fps15-dj-center-1.mp4,P43,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-dj-center/anon_P43-rsz-fps15-dj-center-2.mp4,P43,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-dj-center/anon_P43-rsz-fps15-dj-center-3.mp4,P43,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-dj-center/anon_P43-rsz-fps15-dj-center-4.mp4,P43,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P43-rsz-fps15/anon_P43-rsz-fps15-dj-center/anon_P43-rsz-fps15-dj-center-5.mp4,P43,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P44-rsz-fps15/anon_P44-rsz-fps15-cmj-center/anon_P44-rsz-fps15-cmj-center-1.mp4,P44,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P44-rsz-fps15/anon_P44-rsz-fps15-cmj-center/anon_P44-rsz-fps15-cmj-center-2.mp4,P44,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P44-rsz-fps15/anon_P44-rsz-fps15-dj-center/anon_P44-rsz-fps15-dj-center-1.mp4,P44,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P44-rsz-fps15/anon_P44-rsz-fps15-dj-center/anon_P44-rsz-fps15-dj-center-2.mp4,P44,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P44-rsz-fps15/anon_P44-rsz-fps15-dj-center/anon_P44-rsz-fps15-dj-center-3.mp4,P44,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P44-rsz-fps15/anon_P44-rsz-fps15-dj-center/anon_P44-rsz-fps15-dj-center-4.mp4,P44,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P44-rsz-fps15/anon_P44-rsz-fps15-dj-center/anon_P44-rsz-fps15-dj-center-5.mp4,P44,dj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-cmj-center/anon_P45-rsz-fps15-cmj-center-1.mp4,P45,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-cmj-center/anon_P45-rsz-fps15-cmj-center-2.mp4,P45,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-cmj-center/anon_P45-rsz-fps15-cmj-center-3.mp4,P45,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-cmj-center/anon_P45-rsz-fps15-cmj-center-4.mp4,P45,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-cmj-center/anon_P45-rsz-fps15-cmj-center-5.mp4,P45,cmj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-dj-center/anon_P45-rsz-fps15-dj-center-1.mp4,P45,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-dj-center/anon_P45-rsz-fps15-dj-center-2.mp4,P45,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-dj-center/anon_P45-rsz-fps15-dj-center-3.mp4,P45,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-dj-center/anon_P45-rsz-fps15-dj-center-4.mp4,P45,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P45-rsz-fps15/anon_P45-rsz-fps15-dj-center/anon_P45-rsz-fps15-dj-center-5.mp4,P45,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-cmj-center/anon_P46-rsz-fps15-cmj-center-1.mp4,P46,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-cmj-center/anon_P46-rsz-fps15-cmj-center-2.mp4,P46,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-cmj-center/anon_P46-rsz-fps15-cmj-center-3.mp4,P46,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-cmj-center/anon_P46-rsz-fps15-cmj-center-4.mp4,P46,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-cmj-center/anon_P46-rsz-fps15-cmj-center-5.mp4,P46,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-dj-center/anon_P46-rsz-fps15-dj-center-1.mp4,P46,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-dj-center/anon_P46-rsz-fps15-dj-center-2.mp4,P46,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-dj-center/anon_P46-rsz-fps15-dj-center-3.mp4,P46,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-dj-center/anon_P46-rsz-fps15-dj-center-4.mp4,P46,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P46-rsz-fps15/anon_P46-rsz-fps15-dj-center/anon_P46-rsz-fps15-dj-center-5.mp4,P46,dj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-cmj-center/anon_P47-rsz-fps15-cmj-center-1.mp4,P47,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-cmj-center/anon_P47-rsz-fps15-cmj-center-2.mp4,P47,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-cmj-center/anon_P47-rsz-fps15-cmj-center-3.mp4,P47,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-cmj-center/anon_P47-rsz-fps15-cmj-center-4.mp4,P47,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-cmj-center/anon_P47-rsz-fps15-cmj-center-5.mp4,P47,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-dj-center/anon_P47-rsz-fps15-dj-center-1.mp4,P47,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-dj-center/anon_P47-rsz-fps15-dj-center-2.mp4,P47,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-dj-center/anon_P47-rsz-fps15-dj-center-3.mp4,P47,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-dj-center/anon_P47-rsz-fps15-dj-center-4.mp4,P47,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P47-rsz-fps15/anon_P47-rsz-fps15-dj-center/anon_P47-rsz-fps15-dj-center-5.mp4,P47,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P48-rsz-fps15/anon_P48-rsz-fps15-dj-center/anon_P48-rsz-fps15-dj-center-1.mp4,P48,dj-center,1,0
